ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-29 17:39:50,search,0fdd67,2017-08-02,2017-08-09,NCE,VCE,2,0
2017-04-29 18:20:18,search,2b798b,2017-06-23,2017-06-30,BER,ATL,1,0
2017-04-29 22:24:16,search,934c62,2017-05-03,2017-05-05,MUC,TXL,1,0
2017-04-30 01:23:02,book,9028a1,2017-06-01,2017-06-03,BER,LON,2,0
2017-04-29 19:53:27,search,b5852a,2017-05-03,2017-05-03,IST,DUS,1,0
2017-04-29 15:42:39,search,ed6ec2,2017-05-05,2017-05-13,MUC,MIA,1,0
2017-04-29 20:34:29,search,9c5292,2017-04-29,2017-04-29,TXL,DUS,1,0
2017-04-29 13:11:29,search,871856,2017-07-17,2017-07-19,HAM,BRU,2,0
2017-04-29 12:07:57,search,dc49de,2017-05-16,2017-05-23,HAM,LON,2,0
2017-04-23 10:49:05,book,2aed06,2017-08-28,2017-09-11,BER,PMI,4,0
2017-04-23 13:26:22,book,a07002,2017-05-04,2017-05-04,HAM,CGN,1,0
2017-04-24 03:13:17,book,39dc7a,2018-03-30,2018-04-21,TXL,PER,2,0
2017-04-23 09:11:57,search,63ff21,2017-04-23,2017-05-05,BCN,ALG,1,0
2017-04-23 18:34:02,search,6989a2,2017-04-30,2017-05-05,MUC,MAN,1,0
2017-04-23 15:33:54,search,758497,2017-05-19,2017-05-23,DUS,PMI,1,0
2017-04-23 23:07:34,search,39fcda,2017-06-07,2017-06-10,CDG,NCE,1,0
2017-04-23 18:44:54,search,f7a2f6,2017-05-13,2017-05-23,FRA,PVG,1,0
2017-04-23 20:19:17,search,0d4a61,2017-04-26,2017-04-26,TXL,STR,2,0
2017-04-29 09:56:58,search,cdbf38,2017-08-05,2017-08-26,IST,STR,2,0
2017-04-29 13:49:15,book,8d1e08,2017-10-05,2017-10-05,IST,BER,2,1
2017-04-27 12:05:33,search,975114,2017-05-14,2017-05-23,HAM,IST,3,0
2017-04-27 14:32:37,search,bb767e,2017-05-04,2017-05-05,ORY,LIS,1,0
2017-04-27 16:33:51,search,ddbdd5,2017-11-19,2017-11-29,HAM,PMI,2,2
2017-04-27 11:50:04,search,cc01a6,2017-12-12,2017-12-20,FRA,ATH,2,0
2017-04-27 11:35:29,search,6e57ab,2017-10-19,2017-10-26,HAM,MUC,2,0
2017-04-27 21:25:31,search,4037dc,2017-06-26,2017-06-30,FRA,EDI,2,0
2017-04-27 18:32:20,search,0dd723,2017-04-30,2017-05-04,ZRH,IST,1,0
2017-04-28 18:13:13,search,1a9f09,2017-06-26,2017-06-29,CGN,PMI,1,0
2017-04-29 01:13:26,search,140cef,2017-05-09,2017-05-12,GVA,HAM,1,0
2017-04-29 00:25:36,search,f5650b,2017-08-21,2017-09-05,AMS,LAD,1,0
2017-04-28 18:46:01,search,4907e3,2017-06-15,2017-06-15,NYC,MIA,1,0
2017-04-28 04:26:21,search,0035d4,2018-02-08,2018-02-20,DUS,AGP,3,1
2017-04-28 18:36:00,search,3a32cb,2017-08-23,2017-08-31,NCE,PAR,4,0
2017-04-28 20:15:16,search,935920,2017-09-16,2017-10-13,TLS,ALG,2,0
2017-04-28 20:16:15,search,46327d,2017-07-08,2017-07-08,BCN,FRA,1,0
2017-05-01 14:52:56,book,1936eb,2017-05-27,2017-06-22,FRA,BKK,2,0
2017-05-01 21:40:19,book,5a6fc2,2017-05-02,2017-05-05,BER,MIL,1,0
2017-05-01 20:58:31,book,b0985e,2017-07-30,2017-07-30,MAD,MUC,1,0
2017-05-01 10:56:58,search,977827,2017-05-17,2017-05-19,MUC,IEV,1,0
2017-05-01 18:23:52,search,c99b45,2017-06-28,2017-07-18,FRA,BKK,2,0
2017-05-02 01:10:18,search,39e270,2017-08-26,2017-09-03,BER,PMI,2,0
2017-05-02 01:13:28,book,f86d28,2017-05-04,2017-05-12,PAR,ALG,1,0
2017-05-01 17:06:41,search,4ac787,2017-05-18,2017-05-18,HAM,PMI,1,0
2017-05-01 21:33:19,search,5a6fc2,2017-05-02,2017-05-05,BER,MIL,1,0
2017-05-01 14:30:14,search,1936eb,2017-05-27,2017-06-23,DUS,BKK,2,0
2017-05-02 00:13:28,search,f7194c,2017-10-03,2017-10-07,HAM,BHX,2,0
2017-05-01 23:46:20,search,bced58,2017-06-16,2017-06-18,STR,HAM,2,0
2017-05-01 21:34:09,search,9bae71,2017-05-21,2017-05-21,BUD,HAM,1,0
2017-04-23 22:45:04,book,95bd73,2017-05-27,2017-06-03,MUC,PMI,2,0
2017-04-23 15:12:31,search,897660,2017-05-28,2017-06-06,FRA,BKK,2,0
2017-04-23 23:07:30,search,1e0bb8,2017-04-26,2017-04-26,TXL,MUC,1,0
2017-04-23 18:10:54,search,e7337d,2017-05-03,2017-05-08,HAM,LPA,2,0
2017-04-24 00:52:29,search,95b3e4,2017-09-26,2017-09-29,TXL,CPH,2,0
2017-04-23 22:21:01,search,6aaee4,2017-08-24,2017-08-30,BER,BCN,1,0
2017-04-23 23:30:59,search,7624f3,2017-05-11,2017-05-16,TXL,MXP,1,0
2017-04-24 00:02:21,search,98617f,2017-07-04,2017-07-06,STR,VIE,2,0
2017-04-27 21:57:56,search,f953f0,2017-10-08,2017-10-11,BER,CGN,2,0
2017-04-27 12:09:15,search,dbe8f8,2017-11-30,2017-12-08,DUS,NYC,2,0
2017-04-28 15:47:34,book,a3807e,2017-08-09,2017-08-26,MUC,TYO,2,0
2017-04-28 16:11:09,search,b1b2fe,2017-05-23,2017-05-26,MUC,STN,2,0
2017-04-28 16:04:45,search,345569,2017-08-22,2017-08-22,HAM,PMI,1,0
2017-04-28 19:32:12,search,190666,2017-07-19,2017-07-22,HAM,DUB,2,0
2017-04-28 19:48:07,search,fd49f2,2017-08-08,2017-08-12,DUS,ZRH,2,0
2017-04-28 22:55:06,search,1037dc,2017-06-05,2017-06-05,MIL,LYS,1,0
2017-04-30 01:03:29,search,4058dd,2017-05-29,2017-06-12,PAR,ORL,3,0
2017-04-30 03:17:45,search,58245d,2017-10-17,2017-11-02,ORY,IST,2,1
2017-04-29 17:31:48,book,3ed1da,2017-05-14,2017-05-18,BER,STR,1,2
2017-04-29 16:32:23,book,f8070c,2017-05-09,2017-05-15,BER,LOS,1,0
2017-04-29 19:59:02,search,e1351a,2017-04-30,2017-04-30,MUC,DFW,1,0
2017-04-29 15:02:51,search,7a29d0,2017-05-10,2017-05-13,TXL,DUS,1,0
2017-04-29 14:15:50,search,0c389c,2017-05-10,2017-05-10,MEL,ADL,1,0
2017-04-30 00:08:57,search,db65ee,2017-05-30,2017-06-01,DEL,BOM,2,0
2017-04-29 14:28:16,search,7a29d0,2017-05-10,2017-05-13,TXL,DUS,1,0
2017-04-29 22:49:35,search,536784,2017-05-09,2017-05-11,PAR,NCE,1,0
2017-04-23 13:44:46,book,556610,2017-06-22,2017-06-28,FRA,IST,2,0
2017-04-23 23:01:25,search,e62a5c,2017-05-15,2017-05-17,STR,HAM,2,0
2017-04-23 13:47:10,search,e4735e,2017-05-23,2017-05-23,MAD,FRA,2,0
2017-04-30 21:01:31,book,4037dc,2017-06-27,2017-06-30,FRA,GLA,2,0
2017-05-01 00:44:00,search,977827,2017-05-17,2017-05-19,MUC,AMS,1,0
2017-04-30 20:47:09,search,d74a81,2017-06-18,2017-06-24,FRA,LIS,1,0
2017-04-30 14:02:52,search,14fd95,2017-06-06,2017-07-13,HAV,BER,1,0
2017-04-30 21:44:14,search,859f94,2017-05-24,2017-08-09,DUS,AYT,2,0
2017-04-30 18:37:52,search,7b0537,2017-05-16,2017-05-20,PAR,PRG,1,0
2017-04-30 23:13:19,search,e05b4f,2017-07-21,2017-07-28,SXF,BUD,2,0
2017-04-30 10:17:54,search,60bbb3,2017-05-13,2017-05-24,MUC,BJS,3,0
2017-04-28 12:50:48,search,0ae65c,2017-05-18,2017-05-24,CGN,EDI,1,0
2017-04-28 15:46:16,search,7aa587,2017-08-01,2017-08-01,SIN,DPS,2,0
2017-04-28 17:55:00,search,078dff,2017-06-07,2017-06-11,TXL,PMI,1,0
2017-04-28 18:23:33,book,baaaac,2017-07-27,2017-07-30,DUS,LHR,3,0
2017-04-28 20:03:03,book,fc69c9,2017-11-14,2017-11-30,FRA,NYC,2,2
2017-04-28 22:42:03,search,3c02c8,2017-10-08,2018-03-15,STR,CPT,1,0
2017-04-29 01:53:46,search,bd3cca,2017-05-02,2017-05-09,MUC,IST,2,0
2017-04-28 15:26:29,search,72c5b7,2017-05-18,2017-05-22,CGN,LHR,2,2
2017-04-29 01:42:22,search,d84b7f,2017-05-02,2017-05-02,SIN,DPS,2,0
2017-04-28 19:48:07,search,fd49f2,2017-08-08,2017-08-12,DUS,ZRH,2,0
2017-04-28 14:12:07,search,6416f2,2017-05-12,2017-05-12,HAM,LIS,1,0
2017-04-28 17:55:33,search,baaaac,2017-07-27,2017-07-30,DUS,LHR,1,0
2017-04-28 20:19:30,book,fb527d,2017-05-31,2017-05-31,MUC,DUS,2,0
2017-04-28 18:18:28,book,ce5469,2017-06-16,2017-06-18,DUS,EDI,2,0
2017-04-28 13:15:46,search,5424d3,2017-08-03,2017-08-10,CGN,LIS,2,0
2017-04-28 19:57:21,search,1acf9d,2017-05-19,2017-05-19,DPS,SIN,2,0
2017-04-28 13:32:37,search,56832d,2017-09-21,2017-10-19,DME,MUC,1,0
2017-04-28 20:42:16,book,8ee688,2017-08-23,2017-08-23,JFK,MIA,2,0
2017-04-29 01:06:22,search,b6ffd3,2017-05-22,2017-05-22,BER,PAR,1,0
2017-04-29 00:27:16,search,dea471,2017-05-05,2017-05-05,MOW,STR,1,0
2017-04-28 19:11:57,search,6163e4,2017-05-07,2017-05-16,NCE,BKK,1,0
2017-04-23 22:03:58,search,95bd73,2017-05-27,2017-06-03,MUC,PMI,2,0
2017-04-24 01:25:00,book,278b90,2017-06-21,2017-06-23,HAM,STR,2,0
2017-04-23 13:43:27,search,b056f5,2017-04-27,2017-05-09,SIN,DPS,1,0
2017-04-23 19:25:50,search,1d49b1,2017-07-28,2017-08-10,TXL,DME,1,0
2017-04-23 12:01:32,search,7a6af6,2017-08-26,2017-09-06,FRA,AGP,2,1
2017-04-23 12:25:53,search,e4735e,2017-05-18,2017-05-18,FRA,MAD,3,0
2017-04-23 18:46:05,search,9d27be,2017-05-04,2017-05-06,ORY,MRS,2,0
2017-04-23 23:26:59,search,a91d58,2017-05-01,2017-05-08,FRA,DEL,1,0
2017-04-23 12:09:42,search,eb65fc,2017-04-29,2017-04-29,BKK,HKT,2,0
2017-04-27 19:37:25,book,1d9f00,2017-07-08,2017-07-16,HAM,AGP,1,0
2017-04-27 14:47:31,search,dc1125,2017-05-10,2017-05-19,BER,AYT,1,0
2017-04-23 23:32:24,search,c28486,2018-01-02,2018-01-13,MUC,BKK,1,0
2017-04-23 19:05:02,book,62ca24,2017-07-30,2017-07-30,PMI,DUS,2,0
2017-04-23 21:11:22,book,9b4c3d,2017-08-26,2017-08-26,ORL,DUS,2,0
2017-04-23 13:37:31,book,31fbd9,2017-04-27,2017-05-01,PAR,ROM,1,0
2017-04-24 01:58:31,search,0a3a7d,2017-07-22,2017-07-22,AGP,MUC,3,0
2017-04-23 15:40:02,search,aa15fc,2017-07-08,2017-07-12,MUC,AMS,3,0
2017-04-24 00:24:42,search,5b6902,2017-09-23,2017-10-29,BOM,DUS,2,0
2017-04-24 02:08:43,search,b5c83e,2017-04-26,2017-04-26,GVA,HAM,1,0
2017-04-23 23:02:13,search,1e0bb8,2017-04-26,2017-04-26,TXL,MUC,1,0
2017-04-23 20:55:53,search,d03fba,2017-10-11,2017-10-20,MUC,DUB,3,0
2017-04-23 17:59:13,search,39b927,2017-06-19,2017-06-23,FRA,TCI,2,0
2017-04-23 23:59:43,search,3bd389,2017-09-07,2017-09-10,STR,CPH,2,0
2017-04-23 23:49:57,book,7624f3,2017-05-11,2017-05-16,TXL,MXP,1,0
2017-04-24 00:02:21,search,98617f,2017-07-04,2017-07-06,STR,VIE,2,0
2017-04-27 14:18:39,search,63bebf,2017-09-15,2017-09-22,DUS,DUB,2,0
2017-04-27 04:09:09,book,3c4b9e,2017-05-30,2017-05-30,VCE,MAD,3,0
2017-04-27 21:47:05,book,a5e860,2017-06-29,2017-07-03,HAM,MAD,2,0
2017-04-27 20:30:45,search,ecc80f,2017-05-07,2017-05-07,MUC,IST,1,0
2017-04-27 14:30:40,search,dae00a,2017-05-17,2017-05-22,CGN,CPH,1,0
2017-04-27 20:36:06,search,ce2e41,2017-07-01,2017-07-06,BER,BHX,2,2
2017-05-01 19:45:06,search,524353,2017-06-27,2017-06-30,TXL,CGN,1,0
2017-05-01 12:58:57,search,5acc84,2017-08-23,2017-08-25,PAR,ROM,2,0
2017-05-01 20:33:40,search,54aaa3,2017-05-10,2017-05-10,BER,ZRH,1,0
2017-05-01 16:12:23,search,02d63d,2017-06-07,2017-06-09,NCE,BCN,1,0
2017-04-27 23:33:02,search,5fced2,2017-05-20,2017-05-24,FRA,BER,1,2
2017-04-28 16:59:30,search,8b995b,2017-05-17,2017-05-19,FRA,LON,2,0
2017-04-29 01:33:11,search,a70196,2017-07-17,2017-07-21,MUC,CPH,2,0
2017-04-29 00:22:16,search,f5650b,2017-08-21,2017-09-05,AMS,LAD,1,0
2017-04-28 20:12:44,search,923701,2017-07-04,2017-08-01,HAM,BOS,1,0
2017-04-28 21:34:05,search,d31f49,2017-07-05,2017-07-11,DUS,ANK,1,0
2017-04-29 01:38:14,search,91b4fc,2017-05-25,2017-05-26,ORY,TLS,2,2
2017-04-23 20:58:38,search,869d0d,2017-05-03,2017-05-05,MUC,PAR,2,0
2017-04-23 11:05:15,book,4ed15d,2017-05-09,2017-05-12,DUS,VIE,1,0
2017-04-23 13:10:43,search,556610,2017-06-22,2017-06-28,FRA,IST,1,0
2017-04-23 16:17:23,search,fd714d,2017-11-29,2017-11-29,CPT,FRA,1,0
2017-04-23 22:18:29,search,210743,2017-10-15,2017-10-16,HAM,MUC,2,0
2017-04-24 03:04:24,search,514b52,2017-05-13,2017-05-20,STR,STO,2,0
2017-04-28 01:30:01,search,f2e325,2017-07-07,2017-07-17,DUS,NYC,2,0
2017-04-28 00:36:44,search,ddbdd5,2017-11-27,2017-12-08,HAM,PMI,2,2
2017-04-27 21:01:01,search,690a8c,2017-07-25,2017-07-25,YVR,LAX,2,2
2017-04-27 21:14:19,search,565d54,2017-06-01,2017-06-18,PAR,NYC,3,1
2017-04-28 00:00:33,search,9707f0,2017-06-07,2017-06-07,FCO,HAM,1,0
2017-05-01 18:09:21,search,a09a59,2017-08-18,2017-08-18,BER,STR,3,0
2017-05-01 20:51:25,search,c3968c,2017-08-31,2017-08-31,JFK,AMS,1,0
2017-05-01 14:40:31,search,0dd2e4,2017-05-17,2017-05-20,PAR,IST,1,0
2017-05-01 12:02:43,search,96d258,2017-05-14,2017-05-26,JNB,CPT,2,0
2017-05-01 16:59:33,search,bc0499,2017-05-06,2017-05-06,BER,MUC,1,0
2017-05-01 20:52:56,search,db412d,2017-06-06,2017-06-26,MUC,BKK,2,0
2017-05-01 22:03:56,search,066033,2017-06-21,2017-06-23,STR,BER,2,0
2017-05-01 23:48:37,search,b8ad25,2017-05-18,2017-05-22,STR,BCN,1,0
2017-05-01 18:10:04,search,f747d4,2017-06-02,2017-06-02,CAS,PAR,2,0
2017-05-01 11:32:03,search,b11e4e,2017-07-11,2017-07-15,TLS,GVA,1,0
2017-05-01 21:50:39,book,a09a59,2017-08-17,2017-08-17,STR,BER,3,0
2017-05-02 02:02:13,book,ef70cf,2017-06-07,2017-06-10,PAR,CPH,2,0
2017-05-01 17:41:40,search,de0719,2017-05-13,2017-05-13,HAV,BER,1,0
2017-05-01 17:57:20,search,bb5807,2017-05-04,2017-07-06,STR,HYD,1,0
2017-05-01 22:59:17,search,96cad5,2017-06-11,2017-06-18,NCE,PAR,1,0
2017-05-01 23:53:10,search,0cce0c,2017-05-06,2017-05-07,MUC,PMI,1,0
2017-05-01 16:29:35,search,4586c8,2017-09-03,2017-10-07,FRA,BKK,2,0
2017-05-01 20:28:05,search,4d7080,2017-05-25,2017-05-25,IST,BER,4,2
2017-05-01 18:41:04,search,28ae92,2017-06-08,2017-06-15,TLS,TYO,1,0
2017-04-28 17:55:00,search,078dff,2017-06-07,2017-06-11,TXL,PMI,1,0
2017-04-29 02:35:36,search,fcf1b8,2017-05-19,2017-05-24,STR,LON,2,0
2017-04-28 17:08:30,search,2effe3,2017-10-21,2017-11-10,MRS,BKK,2,0
2017-04-28 18:44:39,search,f8ec63,2017-05-21,2017-05-21,ORY,OPO,1,0
2017-04-29 01:39:07,search,91b4fc,2017-05-25,2017-05-26,ORY,TLS,2,2
2017-04-27 05:57:21,search,14ca70,2017-07-11,2017-07-14,BER,DUB,1,0
2017-04-28 03:08:59,search,f9dcd0,2017-07-18,2017-07-18,CHC,SYD,2,0
2017-04-27 22:43:20,search,ca4f94,2017-05-16,2017-05-22,DEL,BKK,4,0
2017-04-27 11:52:24,search,6e57ab,2017-10-19,2017-10-26,HAM,MUC,2,0
2017-04-27 17:08:43,search,38b6c5,2017-05-20,2017-05-27,BER,NYC,2,0
2017-04-27 20:22:12,search,56b1ac,2017-06-26,2017-06-26,OPO,CGN,4,0
2017-04-27 13:48:58,search,8dc78f,2017-05-01,2017-05-01,PAR,BER,1,0
2017-04-27 21:09:27,search,690a8c,2017-07-25,2017-07-25,YVR,LAX,2,2
2017-04-27 21:57:56,search,f953f0,2017-10-08,2017-10-11,BER,CGN,2,0
2017-05-01 15:14:14,search,b215f7,2017-11-02,2017-11-03,MUC,IST,1,0
2017-05-02 00:21:54,book,1ea922,2017-07-11,2017-07-16,MUC,AMS,4,0
2017-05-02 00:20:58,book,721eaf,2017-05-18,2017-05-20,MUC,MIL,1,0
2017-05-01 19:37:58,search,18aa68,2017-10-25,2017-10-27,MUC,CGN,2,0
2017-05-01 10:46:07,search,528d47,2017-05-17,2017-05-17,DUS,BER,2,0
2017-05-02 01:22:03,search,93694d,2017-06-20,2017-06-24,DUS,MIL,1,0
2017-05-01 20:19:00,search,066033,2017-06-21,2017-06-23,STR,BER,2,0
2017-04-27 20:31:24,search,d2cd55,2017-08-09,2017-08-17,CGN,ROM,2,0
2017-04-27 16:31:36,search,ab2db9,2017-05-15,2017-05-19,CGN,BUD,2,0
2017-04-27 11:59:52,book,19fc94,2017-05-19,2017-05-19,HAM,ORY,1,0
2017-04-27 06:05:18,book,14ca70,2017-07-11,2017-07-14,BER,DUB,1,0
2017-04-27 18:35:15,search,e5d69e,2017-08-12,2017-09-02,FRA,WAS,3,1
2017-04-27 23:22:26,search,948ead,2017-07-17,2017-07-17,MUC,AKL,1,0
2017-04-28 03:11:09,search,bd7282,2017-05-30,2017-06-09,CGN,MCT,1,0
2017-04-27 22:01:19,search,cbb7a3,2017-08-12,2017-08-30,FRA,SFO,1,0
2017-04-28 17:55:00,search,078dff,2017-06-07,2017-06-11,TXL,PMI,1,0
2017-04-28 20:24:58,book,923701,2017-07-04,2017-08-01,HAM,BOS,1,0
2017-04-28 18:33:32,search,4907e3,2017-06-15,2017-06-15,NYC,MIA,1,0
2017-04-28 22:20:47,search,95f27e,2017-09-10,2017-09-17,DUS,ARN,1,0
2017-04-29 02:34:06,search,fcf1b8,2017-05-19,2017-05-24,STR,LON,2,0
2017-04-28 22:53:36,search,d19134,2017-04-29,2017-04-29,LGW,STR,2,0
2017-04-29 01:10:33,search,d31f49,2017-07-05,2017-07-11,DUS,ANK,1,0
2017-05-01 17:50:27,book,165943,2017-05-23,2017-05-31,FRA,DXB,5,0
2017-05-01 18:58:47,book,127314,2017-06-23,2017-06-27,NCE,ATH,1,0
2017-05-02 02:06:31,search,feab36,2017-07-05,2017-07-19,MUC,BCN,3,0
2017-05-02 01:30:43,search,feab36,2017-05-16,2017-05-24,MUC,BER,3,0
2017-05-01 13:18:21,search,e2f43d,2017-05-02,2017-08-02,FRA,SAO,1,0
2017-05-01 05:04:09,search,1dcd4b,2017-06-17,2017-07-01,PAR,ATH,2,0
2017-04-23 23:55:53,search,3bd389,2017-09-07,2017-09-10,STR,CPH,2,0
2017-04-23 14:54:02,book,222e52,2017-07-26,2017-07-28,DUS,BCN,2,0
2017-04-23 16:08:53,book,222a35,2017-04-28,2017-05-06,DUS,KTM,2,0
2017-04-23 16:39:22,book,12f2c7,2017-10-06,2017-10-19,PAR,MOW,2,1
2017-04-23 21:37:18,search,890773,2017-05-15,2017-05-21,MUC,MCT,1,0
2017-04-23 22:40:17,search,b286f0,2017-08-30,2017-08-30,JFK,MCO,1,0
2017-04-24 01:45:29,search,04f399,2017-05-25,2017-06-09,MUC,BKK,2,0
2017-04-23 18:10:53,search,e7337d,2017-05-03,2017-05-08,HAM,LPA,2,0
2017-04-23 18:45:20,search,9d27be,2017-05-04,2017-05-06,ORY,MRS,2,0
2017-04-30 21:45:52,search,8c1262,2017-05-01,2017-05-01,PAR,STO,1,0
2017-04-30 22:01:26,search,ae830f,2017-05-07,2017-05-07,HAM,STR,2,0
2017-04-30 20:06:12,search,4f6d85,2017-05-10,2017-05-12,BER,CDG,2,0
2017-04-30 20:04:17,search,15dd60,2017-08-19,2017-08-24,SXF,LED,2,0
2017-05-01 01:20:42,search,712bfa,2017-09-29,2017-09-29,STO,BER,1,0
2017-04-30 20:00:34,search,15dd60,2017-05-16,2017-05-20,SXF,MUC,2,0
2017-05-01 00:38:34,search,98b18a,2017-05-10,2017-05-12,HAM,MIL,1,0
2017-05-01 22:59:22,book,bfdc7f,2017-08-17,2017-08-23,CGN,VCE,1,0
2017-05-01 22:37:57,search,c5b13c,2017-05-17,2017-05-20,DUS,MAN,2,0
2017-05-02 02:16:58,search,38d242,2017-10-10,2017-10-17,FRA,BUH,1,1
2017-05-01 15:13:51,search,9f11cd,2017-05-08,2017-06-13,HAM,OSL,1,0
2017-05-01 17:22:14,search,3d0c01,2017-07-07,2017-07-14,MUC,PMI,1,0
2017-05-02 00:21:20,search,8ecf35,2017-09-08,2017-09-29,FRA,DEN,1,0
2017-05-01 15:30:09,search,4d7080,2017-05-24,2017-05-24,IST,BER,4,2
2017-04-28 00:14:32,search,df199d,2017-10-03,2017-10-07,YMQ,YTO,1,0
2017-04-27 13:37:23,search,8dc78f,2017-05-01,2017-05-01,PAR,BER,1,0
2017-04-27 16:51:27,search,b71b58,2017-06-22,2017-06-29,PAR,TLV,4,0
2017-04-27 21:43:05,search,e40e71,2017-05-13,2017-05-16,MUC,MRS,2,0
2017-04-30 02:25:24,search,428898,2017-05-18,2017-05-23,TXL,LHR,3,1
2017-04-29 13:27:50,search,ca9d4d,2017-05-19,2017-05-19,LPA,DUS,1,0
2017-04-30 01:04:21,search,4058dd,2017-05-29,2017-06-12,PAR,ORL,3,0
2017-04-29 15:57:27,search,b70fed,2017-10-03,2017-10-03,DUS,SAW,3,0
2017-04-30 01:30:40,search,231759,2017-04-30,2017-05-02,ORY,OPO,1,0
2017-04-30 02:31:59,search,f685c1,2017-09-18,2017-09-27,ORY,AGP,1,0
2017-04-29 15:13:45,search,9c5292,2017-04-30,2017-04-30,FRA,NCE,1,0
2017-04-29 12:18:33,search,af3590,2017-08-21,2017-09-06,FRA,HAN,2,0
2017-04-27 20:45:19,search,923701,2017-07-04,2017-08-01,HAM,BOS,1,0
2017-04-27 13:49:03,search,2f543a,2017-10-19,2017-10-19,CDG,AGP,2,0
2017-04-27 13:19:57,search,fc5df8,2017-10-26,2017-11-09,DUS,LIS,2,0
2017-04-25 03:40:33,search,eab53b,2017-05-02,2017-05-09,ZRH,LAS,3,0
2017-04-24 14:17:30,book,9be41a,2017-05-13,2017-05-20,MUC,PMI,2,0
2017-04-24 18:38:07,search,41e0d3,2017-05-06,2017-05-12,HAM,PMI,4,0
2017-04-24 23:38:15,search,aff534,2017-06-27,2017-06-30,CGN,LON,2,0
2017-04-24 12:19:29,search,022b2f,2017-08-03,2017-08-17,STR,ANK,2,0
2017-04-24 21:57:51,search,2c2c45,2017-04-26,2017-04-28,HAM,VIE,2,0
2017-04-22 12:08:13,search,7f7e49,2017-07-21,2017-07-21,PMI,CGN,1,0
2017-04-22 14:00:09,search,756305,2017-06-01,2017-06-22,HAM,LAX,1,0
2017-04-22 23:20:44,search,501a8b,2017-07-30,2017-08-02,FRA,WAW,1,0
2017-04-22 22:22:52,search,68e6d9,2017-06-17,2017-06-27,CGN,LIS,2,0
2017-04-23 01:47:51,search,046c18,2017-05-06,2017-05-13,MUC,LIS,1,0
2017-04-22 23:59:43,book,a49034,2017-09-23,2017-09-23,AGP,PMI,1,0
2017-04-22 23:16:02,search,520172,2017-05-11,2017-06-06,MUC,CPT,1,0
2017-04-22 17:33:47,search,dda2ba,2017-07-02,2017-07-09,DUS,HAN,2,0
2017-04-22 15:38:44,search,691f37,2017-07-20,2017-07-30,TXL,BKK,5,0
2017-04-22 21:07:17,search,86e579,2017-04-24,2017-05-23,STR,BER,1,0
2017-04-22 22:39:49,search,46a37c,2017-09-12,2017-09-22,DUS,VCE,2,3
2017-04-23 03:09:01,search,31abaa,2017-05-04,2017-05-08,FRA,CPH,3,0
2017-04-22 14:42:30,search,3d3b40,2017-05-27,2017-05-30,HAM,JNB,1,0
2017-04-22 15:40:43,search,691f37,2017-07-20,2017-07-30,TXL,BKK,5,0
2017-04-22 16:50:56,search,729f1c,2017-09-09,2017-09-17,MUC,LED,1,0
2017-04-22 16:46:36,search,a4aa32,2017-06-22,2017-07-06,BER,ORL,1,0
2017-04-22 22:29:54,search,7da65e,2017-05-04,2017-05-17,MUC,MNL,1,0
2017-04-22 22:18:39,search,2219b1,2017-11-24,2017-12-05,BER,YMQ,2,0
2017-04-22 22:53:50,search,520172,2017-05-11,2017-06-06,MUC,CPT,1,0
2017-04-22 22:09:56,search,dc681f,2017-05-16,2017-05-20,MUC,WAW,2,0
2017-04-22 14:20:12,search,b8858f,2017-04-28,2017-05-01,BER,PAR,2,0
2017-04-22 14:14:59,book,3d3b40,2017-05-12,2017-05-16,HAM,NBO,1,0
2017-04-22 16:12:14,book,3c5733,2017-05-12,2017-05-14,HAM,VIE,1,0
2017-04-22 15:49:41,search,d9ed4e,2017-04-27,2017-04-30,BER,ALC,1,0
2017-04-22 22:54:18,search,e6ea25,2017-05-21,2017-05-23,MUC,HAM,2,3
2017-04-22 13:19:26,search,ab096f,2017-04-22,2017-04-22,STR,SAW,4,0
2017-04-22 21:59:06,search,d30e3e,2017-07-17,2017-07-20,FRA,HEL,2,0
2017-04-22 13:09:21,search,d8bbd6,2018-01-16,2018-01-31,FRA,BKK,2,0
2017-04-23 02:40:52,book,b915ed,2017-06-15,2017-07-01,MUC,MOW,2,0
2017-04-22 22:48:44,search,e29f14,2017-04-26,2017-04-28,MOW,DUS,1,0
2017-04-22 13:24:28,search,6d7b79,2017-06-21,2017-06-30,PAR,HKG,2,0
2017-04-23 02:15:31,search,2f469f,2017-09-20,2017-09-20,AMS,NYC,2,0
2017-04-23 02:09:39,search,bda437,2017-05-11,2017-05-11,MUC,DUS,1,0
2017-04-22 18:09:15,search,de614b,2017-04-23,2017-05-07,FRA,BKK,1,0
2017-04-22 23:20:00,search,62fd51,2017-09-21,2017-09-22,CGN,PRG,6,0
2017-04-22 23:33:03,book,501a8b,2017-07-30,2017-08-02,FRA,WAW,1,0
2017-04-22 13:36:16,search,5906b7,2017-06-20,2017-06-23,HAM,PAR,1,0
2017-04-22 13:47:59,search,23c19d,2017-09-30,2017-10-07,TLS,OPO,4,0
2017-04-22 21:08:01,search,8481b3,2017-07-11,2017-07-21,STR,SHA,1,0
2017-04-22 21:24:31,book,259f6a,2017-07-04,2017-07-08,PAR,IEV,1,0
2017-04-22 18:39:14,search,611cb1,2017-05-11,2017-05-11,MNL,FRA,1,0
